file,class_name,source_origin,source_topic,loc,is_interactive_program,src_compiled,src_compile_errors,src_warnings,runtime_attempted,runtime_errors,exception_types,test_exists,test_compiled,test_compile_errors,tests_passed,tests_failed,tests_total,test_status,total_defects,defect_density,density_grade,is_defective,defect_types
MaxDepthBinaryTree.java,MaxDepthBinaryTree,unknown,,10,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MaxDigitFinder.java,MaxDigitFinder,unknown,,10,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MaxElementFinder.java,MaxElementFinder,unknown,,10,False,True,0,0,False,0,,True,True,0,6,0,6,tests_executed,0,0.0,Clean,0,none
MaxElementLocator.java,MaxElementLocator,unknown,,11,False,True,0,0,False,0,,True,True,0,2,0,2,tests_executed,0,0.0,Clean,0,none
MaxElementScanner.java,MaxElementScanner,unknown,,11,False,True,0,0,False,0,,True,True,0,2,1,3,tests_executed,1,90.91,High,1,test_failure
MaxLevelSumBinaryTree.java,MaxLevelSumBinaryTree,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MaxLevelSumOfBinaryTree.java,MaxLevelSumOfBinaryTree,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MaxOfThreeNumbers.java,MaxOfThreeNumbers,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MaxProductSubarrayExceptSelf.java,MaxProductSubarrayExceptSelf,unknown,,19,False,True,0,0,False,0,,True,True,0,4,1,5,tests_executed,1,52.63,High,1,test_failure
MaxSubarraySum.java,MaxSubarraySum,unknown,,12,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,83.33,High,1,test_failure
MaximalSquare.java,MaximalSquare,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MaximumArraySumFinder.java,MaximumArraySumFinder,unknown,,9,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,111.11,High,1,test_failure
MaximumDepthOfBinaryTreeII.java,MaximumDepthOfBinaryTreeII,unknown,,10,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MaximumDepthOfNaryTree.java,MaximumDepthOfNaryTree,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MaximumDigitFinder.java,MaximumDigitFinder,unknown,,11,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,90.91,High,1,test_failure
MaximumGap.java,MaximumGap,unknown,,29,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MaximumGapII.java,MaximumGapII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
MaximumGapIII.java,MaximumGapIII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
MaximumGapIV.java,MaximumGapIV,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
MaximumLengthOfSubstringWithTwoOccurrences.java,MaximumLengthOfSubstringWithTwoOccurrences,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
MaximumLengthOfSubstringWithTwoOccurrencesII.java,MaximumLengthOfSubstringWithTwoOccurrencesII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
MaximumLengthPairChain.java,MaximumLengthPairChain,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MaximumPairSum.java,MaximumPairSum,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
MaximumProductSubarray.java,MaximumProductSubarray,unknown,,14,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,71.43,High,1,test_failure
MaximumProductSubarrayII.java,MaximumProductSubarrayII,unknown,,13,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MaximumProductSubarrayV.java,MaximumProductSubarrayV,unknown,,15,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MaximumProductWordLength.java,MaximumProductWordLength,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
MaximumProductWordLengths.java,MaximumProductWordLengths,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
MaximumProductWordLengthsII.java,MaximumProductWordLengthsII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
MaximumProductWordLengthsIII.java,MaximumProductWordLengthsIII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
MaximumProfitInJobScheduling.java,MaximumProfitInJobScheduling,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MaximumProfitInJobSchedulingII.java,MaximumProfitInJobSchedulingII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MaximumProfitInJobSchedulingIII.java,MaximumProfitInJobSchedulingIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MaximumProfitJobScheduling.java,MaximumProfitJobScheduling,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MaximumScorePerformingMultiplication.java,MaximumScorePerformingMultiplication,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
MaximumSubarray.java,MaximumSubarray,unknown,,10,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MaximumSubarrayII.java,MaximumSubarrayII,unknown,,10,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MaximumSubarrayIII.java,MaximumSubarrayIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MaximumSubarrayIV.java,MaximumSubarrayIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MaximumSubarrayVI.java,MaximumSubarrayVI,unknown,,11,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MaximumValueTracker.java,MaximumValueTracker,unknown,,11,False,True,0,0,False,0,,True,True,0,0,2,2,tests_executed,2,181.82,High,1,test_failure
MedianFinder.java,MedianFinder,unknown,,8,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MedianFinderDataStreamVI.java,MedianFinderDataStreamVI,unknown,,4,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,250.0,High,1,test_failure
MedianOfTwoSortedArrays.java,MedianOfTwoSortedArrays,unknown,,13,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MedianOfTwoSortedArraysII.java,MedianOfTwoSortedArraysII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
MedianOfTwoSortedArraysIII.java,MedianOfTwoSortedArraysIII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
MedianOfTwoSortedArraysIV.java,MedianOfTwoSortedArraysIV,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
MeetingRoomScheduler.java,MeetingRoomScheduler,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
MeetingRooms.java,MeetingRooms,unknown,,13,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MeetingRoomsII.java,MeetingRoomsII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
MeetingRoomsIII.java,MeetingRoomsIII,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MeetingRoomsIIVI.java,MeetingRoomsIIVI,unknown,,23,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MeetingRoomsIV.java,MeetingRoomsIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MeetingRoomsV.java,MeetingRoomsV,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MeetingRoomsVI.java,MeetingRoomsVI,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MeetingRoomsVII.java,MeetingRoomsVII,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MeetingRoomsVIII.java,MeetingRoomsVIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MergeIntervals.java,MergeIntervals,unknown,,18,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MergeIntervalsII.java,MergeIntervalsII,unknown,,18,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,55.56,High,1,test_failure
MergeIntervalsIII.java,MergeIntervalsIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MergeIntervalsIV.java,MergeIntervalsIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MergeIntervalsV.java,MergeIntervalsV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MergeIntervalsVI.java,MergeIntervalsVI,unknown,,18,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,55.56,High,1,test_failure
MergeKSortedLists.java,MergeKSortedLists,unknown,,9,False,True,0,0,False,0,,True,False,1,0,0,0,test_compile_failed,1,111.11,High,1,test_compile
MergeKSortedListsVI.java,MergeKSortedListsVI,unknown,,21,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,47.62,High,1,test_failure
MergeLinkedNodes.java,MergeLinkedNodes,unknown,,25,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
MergeSortedArray.java,MergeSortedArray,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
MergeSortedArrayII.java,MergeSortedArrayII,unknown,,4,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MergeSortedArrayIII.java,MergeSortedArrayIII,unknown,,4,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MergeSortedArrayIV.java,MergeSortedArrayIV,unknown,,4,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MergeSortedArrayVI.java,MergeSortedArrayVI,unknown,,12,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
